*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,*Title,*ConditionID,CD:Card Condition - (ID: 40001),*C:Sport,C:Player/Athlete,C:Manufacturer,C:Season,C:Set,C:Team,C:Autographed,C:Card Number,C:Type,C:Year Manufactured,C:Language,PicURL,*Description,*Format,*Duration,*StartPrice,*Quantity,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,*DispatchTimeMax,*ReturnsAcceptedOption
Add,T_001_B_007_386,261328,1994 Topps Baseball #386 Wade Boggs New York Yankees,4000,400012,Baseball,Wade Boggs,Topps,1994,Topps Baseball,New York Yankees,No,386,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_B_007_386_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_B_007_386_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Wade Boggs</li><li>Team: New York Yankees</li><li>Card Number: 386</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_B_007_387,261328,1994 Topps Baseball #387 Cal Ripken Baltimore Orioles,4000,400012,Baseball,Cal Ripken,Topps,1994,Topps Baseball,Baltimore Orioles,No,387,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_B_007_387_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_B_007_387_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Cal Ripken</li><li>Team: Baltimore Orioles</li><li>Card Number: 387</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_C_009_01,261328,1993 Finest #190 Edgar Martinez Seattle Mariners,4000,400012,Baseball,Edgar Martinez,Topps,1993,1993 Finest,Seattle Mariners,No,190,Trading Card,1993,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_01_b.webp,<p><strong>1993 Finest</strong></p><ul><li>Player: Edgar Martinez</li><li>Team: Seattle Mariners</li><li>Card Number: 190</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_C_009_02,261328,1993 Finest #53 Bret Saberhagen New York Mets,4000,400012,Baseball,Bret Saberhagen,Topps,1993,1993 Finest,New York Mets,No,53,Trading Card,1993,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_02_b.webp,<p><strong>1993 Finest</strong></p><ul><li>Player: Bret Saberhagen</li><li>Team: New York Mets</li><li>Card Number: 53</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_C_009_03,261328,1993 Finest #177 Len Dykstra Philadelphia Phillies,4000,400012,Baseball,Len Dykstra,Topps,1993,1993 Finest,Philadelphia Phillies,No,177,Trading Card,1993,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_03_b.webp,<p><strong>1993 Finest</strong></p><ul><li>Player: Len Dykstra</li><li>Team: Philadelphia Phillies</li><li>Card Number: 177</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_C_009_04,261328,1993 Finest #145 Jose Guzman Chicago Cubs,4000,400012,Baseball,Jose Guzman,Topps,1993,1993 Finest,Chicago Cubs,No,145,Trading Card,1993,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_C_009_04_b.webp,<p><strong>1993 Finest</strong></p><ul><li>Player: Jose Guzman</li><li>Team: Chicago Cubs</li><li>Card Number: 145</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_D_015_01,261328,1994 Topps #605 Barry Bonds San Francisco Giants,4000,400012,Baseball,Barry Bonds,Topps,1994,1994 Topps,San Francisco Giants,No,605,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_01_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Barry Bonds</li><li>Team: San Francisco Giants</li><li>Card Number: 605</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_D_015_02,261328,1994 Topps #607 Kirby Puckett Minnesota Twins,4000,400012,Baseball,Kirby Puckett,Topps,1994,1994 Topps,Minnesota Twins,No,607,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_02_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Kirby Puckett</li><li>Team: Minnesota Twins</li><li>Card Number: 607</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_D_015_03,261328,1994 Topps #603 Wade Boggs New York Yankees,4000,400012,Baseball,Wade Boggs,Topps,1994,1994 Topps,New York Yankees,No,603,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_03_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Wade Boggs</li><li>Team: New York Yankees</li><li>Card Number: 603</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_D_015_04,261328,1994 Topps #601 Frank Thomas Chicago White Sox,4000,400012,Baseball,Frank Thomas,Topps,1994,1994 Topps,Chicago White Sox,No,601,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_D_015_04_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Frank Thomas</li><li>Team: Chicago White Sox</li><li>Card Number: 601</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_017_01,261328,1994 Topps #251 Jose Valentin Milwaukee Brewers,4000,400012,baseball,Jose Valentin,Topps,1994,Topps,Milwaukee Brewers,No,251,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_01_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Jose Valentin</li><li>Team: Milwaukee Brewers</li><li>Card Number: 251</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_017_02,261328,1994 Topps #356 Scott Ruffcorn Chicago White Sox,4000,400012,baseball,Scott Ruffcorn,Topps,1994,Topps,Chicago White Sox,No,356,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_02_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Scott Ruffcorn</li><li>Team: Chicago White Sox</li><li>Card Number: 356</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_017_03,261328,1994 Topps #278 Calvin Reese Cincinnati Reds,4000,400012,baseball,Calvin Reese,Topps,1994,Topps,Cincinnati Reds,No,278,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_03_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Calvin Reese</li><li>Team: Cincinnati Reds</li><li>Card Number: 278</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_017_04,261328,1994 Topps #341 Nigel Wilson Florida Marlins,4000,400012,baseball,Nigel Wilson,Topps,1994,Topps,Florida Marlins,No,341,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_017_04_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Nigel Wilson</li><li>Team: Florida Marlins</li><li>Card Number: 341</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_018_04,261328,1994 Topps #259 Cliff Floyd Montreal Expos,4000,400012,baseball,Cliff Floyd,Topps,1994,Topps,Montreal Expos,No,259,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_018_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_018_04_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Cliff Floyd</li><li>Team: Montreal Expos</li><li>Card Number: 259</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_019_01,261328,1994 Topps #329 Matt Walbeck Chicago Cubs,4000,400012,baseball,Matt Walbeck,Topps,1994,Topps,Chicago Cubs,No,329,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_01_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Matt Walbeck</li><li>Team: Chicago Cubs</li><li>Card Number: 329</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_019_02,261328,1994 Topps #363 Eric Helfand Oakland Athletics,4000,400012,baseball,Eric Helfand,Topps,1994,Topps,Oakland Athletics,No,363,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_02_b.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Eric Helfand</li><li>Team: Oakland Athletics</li><li>Card Number: 363</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_019_03,261328,1994 Topps #179 Butch Huskey New York Mets,4000,400012,Baseball,Butch Huskey,Topps,1994,Topps,New York Mets,No,179,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_03_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_03_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Butch Huskey</li><li>Team: New York Mets</li><li>Card Number: 179</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_019_04,261328,1994 Topps #167 Tim Davis Seattle Mariners,4000,400012,Baseball,Tim Davis,Topps,1994,Topps,Seattle Mariners,No,167,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_04_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_019_04_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Tim Davis</li><li>Team: Seattle Mariners</li><li>Card Number: 167</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_020_01,261328,1994 Topps #152 Ray McDavid San Diego Padres,4000,400012,Baseball,Ray McDavid,Topps,1994,Topps,San Diego Padres,No,152,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_01_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_01_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Ray McDavid</li><li>Team: San Diego Padres</li><li>Card Number: 152</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_020_02,261328,1994 Topps #224 Danny Miceli Pittsburgh Pirates,4000,400012,Baseball,Danny Miceli,Topps,1994,Topps,Pittsburgh Pirates,No,224,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_02_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_02_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Danny Miceli</li><li>Team: Pittsburgh Pirates</li><li>Card Number: 224</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_020_03,261328,1994 Topps #71 Rich Becker Minnesota Twins,4000,400012,Baseball,Rich Becker,Topps,1994,Topps,Minnesota Twins,No,71,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_03_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_03_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Rich Becker</li><li>Team: Minnesota Twins</li><li>Card Number: 71</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_020_04,261328,1994 Topps #53 Billy Ashley Los Angeles Dodgers,4000,400012,Baseball,Billy Ashley,Topps,1994,Topps,Los Angeles Dodgers,No,53,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_04_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_020_04_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Billy Ashley</li><li>Team: Los Angeles Dodgers</li><li>Card Number: 53</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_021_01,261328,1994 Topps #28 Tony Longmire Philadelphia Phillies,4000,400012,Baseball,Tony Longmire,Topps,1994,Topps,Philadelphia Phillies,No,28,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_01_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_01_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Tony Longmire</li><li>Team: Philadelphia Phillies</li><li>Card Number: 28</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_021_02,261328,1994 Topps #97 Todd Jones Houston Astros,4000,400012,Baseball,Todd Jones,Topps,1994,Topps,Houston Astros,No,97,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_02_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_02_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Todd Jones</li><li>Team: Houston Astros</li><li>Card Number: 97</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_021_03,261328,1994 Topps #67 Alex Gonzalez Toronto Blue Jays,4000,400012,Baseball,Alex Gonzalez,Topps,1994,Topps,Toronto Blue Jays,No,67,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_03_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_03_a.webp,<p><strong>1994 Topps</strong></p><ul><li>Player: Alex Gonzalez</li><li>Team: Toronto Blue Jays</li><li>Card Number: 67</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_E_021_04,261328,1994 Topps Baseball #4 Paul Carey Baltimore Orioles,4000,400012,Baseball,Paul Carey,Topps,1994,Topps Baseball,Baltimore Orioles,No,4,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_E_021_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Paul Carey</li><li>Team: Baltimore Orioles</li><li>Card Number: 4</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_023_01,261328,1994 Topps Baseball #210 Kelly Wunsch Milwaukee Brewers,4000,400012,Baseball,Kelly Wunsch,Topps,1994,Topps Baseball,Milwaukee Brewers,No,210,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Kelly Wunsch</li><li>Team: Milwaukee Brewers</li><li>Card Number: 210</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_023_02,261328,1994 Topps Baseball #208 Andy Rice Pittsburgh Pirates,4000,400012,Baseball,Andy Rice,Topps,1994,1994 Topps Baseball,Pittsburgh Pirates,No,208,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Andy Rice</li><li>Team: Pittsburgh Pirates</li><li>Card Number: 208</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_023_03,261328,1994 Topps Baseball #205 Brooks Kieschnick Chicago Cubs,4000,400012,Baseball,Brooks Kieschnick,Topps,1994,1994 Topps Baseball,Chicago Cubs,No,205,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Brooks Kieschnick</li><li>Team: Chicago Cubs</li><li>Card Number: 205</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_023_04,261328,1994 Topps Baseball #206 Jeremy Lee Toronto Blue Jays,4000,400012,Baseball,Jeremy Lee,Topps,1994,1994 Topps Baseball,Toronto Blue Jays,No,206,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_023_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Jeremy Lee</li><li>Team: Toronto Blue Jays</li><li>Card Number: 206</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_024_01,261328,1994 Topps Baseball #207 Charles Peterson Pittsburgh Pirates,4000,400012,Baseball,Charles Peterson,Topps,1994,1994 Topps Baseball,Pittsburgh Pirates,No,207,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Charles Peterson</li><li>Team: Pittsburgh Pirates</li><li>Card Number: 207</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_024_02,261328,1994 Topps Baseball #209 Billy Wagner Houston Astros,4000,400012,Baseball,Billy Wagner,Topps,1994,1994 Topps Baseball,Houston Astros,No,209,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Billy Wagner</li><li>Team: Houston Astros</li><li>Card Number: 209</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_024_03,261328,1994 Topps Baseball #741 Josue Estrada Montreal Expos,4000,400012,Baseball,Josue Estrada,Topps,1994,1994 Topps Baseball,Montreal Expos,No,741,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Josue Estrada</li><li>Team: Montreal Expos</li><li>Card Number: 741</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_F_024_04,261328,1994 Topps Baseball #201 Mike Bell Texas Rangers,4000,400012,Baseball,Mike Bell,Topps,1994,1994 Topps Baseball,Texas Rangers,No,201,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_F_024_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Mike Bell</li><li>Team: Texas Rangers</li><li>Card Number: 201</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_026_01,261328,1995 Topps Baseball #55 Edgar Martinez Seattle Mariners,4000,400012,Baseball,Edgar Martinez,Topps,1995,1995 Topps Baseball,Seattle Mariners,No,55,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_01_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_01_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Edgar Martinez</li><li>Team: Seattle Mariners</li><li>Card Number: 55</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
